family,global_index,case_key,slice_index,risk_score,source_dice,tent1_dice,delta_dice,state,harmful,beneficial,source_tp,source_fp,source_fn,tent_tp,tent_fp,tent_fn
UNet,1024,Case35,12,0.3996468252232836,0.9442557134033354,0.04319906596614127,-0.901056647437194,HARM,1,0,6115,56,666,259,4951,6522
UNet,1025,Case35,13,0.2686449158538989,0.9314780357576248,0.06737553413494982,-0.864102501622675,HARM,1,0,5757,0,847,339,3120,6265
UNet,1026,Case35,14,0.8434913062695586,0.5763364023636114,0.42492116994672174,-0.15141523241688964,HARM,1,0,4194,3677,2489,1954,560,4729
UNet,1027,Case35,15,0.3169443314529273,0.9002638522427441,0.3387648360490847,-0.5614990161936594,HARM,1,0,2559,414,153,1684,5546,1028
UNet,1028,Case35,16,0.3875678724454374,0.9088300924450111,0.23964276854378566,-0.6691873239012255,HARM,1,0,2851,482,90,1449,7703,1492
UNet,1029,Case35,17,0.4267226022400162,0.8396694214876033,0.10014915832090347,-0.7395202631666998,HARM,1,0,762,265,26,470,8128,318
UNet,1030,Case35,18,0.5108810452128097,0.7111716621253406,0.08572544424917009,-0.6254462178761705,HARM,1,0,261,23,189,439,9353,11
UNet,1031,Case35,19,0.6618364736870855,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,10151,0
UNet,1032,Case35,20,0.652039860738581,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,10905,0
UNet,1033,Case35,21,0.6609846945934852,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,12082,0
UNet,1034,Case35,22,0.6897838743534414,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,9593,0
UNet,1035,Case36,0,0.7500826997228767,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,585,0
UNet,1036,Case36,1,0.7645060874158921,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,376,0
UNet,1037,Case36,2,0.5644818623100347,0.0,0.0,0.0,NEUTRAL,0,0,0,924,0,0,1603,0
UNet,1038,Case36,3,0.4273271505027748,0.0,0.0,0.0,NEUTRAL,0,0,0,1246,0,0,1998,0
UNet,1039,Case36,4,0.5638966992099407,0.793218085106383,0.6757328498035661,-0.11748523530281696,HARM,1,0,1193,266,356,1118,642,431
UNet,1040,Case36,5,0.8011149004618507,0.8081457663451233,0.8634361233480177,0.05529035700289442,BENEFIT,0,1,1885,531,364,1764,73,485
UNet,1041,Case36,6,0.6214532473007339,0.8767123287671232,0.7966660205466176,-0.08004630822050562,HARM,1,0,2272,135,504,2055,328,721
UNet,1042,Case36,7,0.7539466797704772,0.7203108926734484,0.6041579168416632,-0.11615297583178519,HARM,1,0,3151,960,1487,2877,2009,1761
UNet,1043,Case36,8,0.4345409393949537,0.9022751895991332,0.7984576907044602,-0.10381749889467307,HARM,1,0,4164,266,636,3831,965,969
UNet,1044,Case36,9,0.96721015332781,0.7220336426039073,0.48978444236176194,-0.2322492002421454,HARM,1,0,4786,2962,723,2613,2548,2896
UNet,1045,Case36,10,0.7102305747133979,0.7732642329090771,0.0,-0.7732642329090771,HARM,1,0,5073,2134,841,0,2913,5914
UNet,1046,Case36,11,0.5743382280004754,0.7947872254846754,0.0,-0.7947872254846754,HARM,1,0,4940,1086,1465,0,979,6405
UNet,1047,Case36,12,0.7117140118869221,0.9138289368505196,0.2214941022280472,-0.6923348346224724,HARM,1,0,5716,589,489,845,580,5360
UNet,1048,Case36,13,0.6814685086937169,0.9056902837216675,0.10759657765102411,-0.7980937060706433,HARM,1,0,5714,662,528,415,1057,5827
UNet,1049,Case36,14,0.4257622815412873,0.9268880096335799,0.3929471032745592,-0.5339409063590207,HARM,1,0,5388,265,585,1794,1364,4179
UNet,1050,Case36,15,0.699668517950919,0.7298142357917969,0.0,-0.7298142357917969,HARM,1,0,1984,284,1185,0,1608,3169
UNet,1051,Case36,16,0.7398328734491455,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,2008,0
UNet,1052,Case36,17,0.7173477591485833,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,4279,0
UNet,1053,Case36,18,0.6982638432340933,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,6034,0
UNet,1054,Case36,19,0.5690956807954834,0.0,0.0,0.0,NEUTRAL,0,0,0,4072,0,0,7812,0
UNet,1055,Case36,20,0.6388481500926277,0.0,0.0,0.0,NEUTRAL,0,0,0,4474,0,0,9540,0
UNet,1056,Case36,21,0.7468898236793793,0.0,0.0,0.0,NEUTRAL,0,0,0,9143,0,0,13154,0
UNet,1057,Case36,22,0.7228317701208773,0.0,0.0,0.0,NEUTRAL,0,0,0,6462,0,0,10587,0
UNet,1058,Case36,23,0.8593847209364601,0.0,0.0,0.0,NEUTRAL,0,0,0,10664,0,0,13207,0
UNet,1059,Case36,24,0.8428915563237521,0.0,0.0,0.0,NEUTRAL,0,0,0,9671,0,0,13811,0
UNet,1060,Case36,25,0.6761142923366958,0.0,0.0,0.0,NEUTRAL,0,0,0,3696,0,0,8219,0
UNet,1061,Case37,0,0.1435365251606774,0.0,0.0,0.0,NEUTRAL,0,0,0,23,0,0,1295,0
UNet,1062,Case37,1,0.1161778519610095,0.0,0.0,0.0,NEUTRAL,0,0,0,30,0,0,1093,0
UNet,1063,Case37,2,0.0057219896997543,0.0,0.0,0.0,NEUTRAL,0,0,0,24,0,0,1361,0
UNet,1064,Case37,3,0.0242702317195083,0.0,0.0,0.0,NEUTRAL,0,0,0,253,0,0,2042,0
UNet,1065,Case37,4,0.0838626039014894,0.0,0.0,0.0,NEUTRAL,0,0,0,45,0,0,1673,0
UNet,1066,Case37,5,0.1564520656393961,0.6991751576904416,0.5229375117991316,-0.17623764589130997,HARM,1,0,1441,0,1240,1385,1231,1296
UNet,1067,Case37,6,0.1394150352660471,0.46528828374516723,0.4434151613401266,-0.021873122405040635,HARM,1,0,1384,0,3181,1436,476,3129
UNet,1068,Case37,7,0.3259454367401587,0.5225659948907181,0.4760796483061805,-0.0464863465845376,HARM,1,0,1841,0,3364,1841,688,3364
UNet,1069,Case37,8,0.4173359132621095,0.6557009345794392,0.609430300262587,-0.04627063431685219,HARM,1,0,2631,146,2617,2669,842,2579
UNet,1070,Case37,9,0.4375365933116058,0.6885180373738383,0.659939846706122,-0.028578190667716274,HARM,1,0,3445,23,3094,3401,367,3138
UNet,1071,Case37,10,0.2367323532002052,0.8441515650741351,0.7956954962136309,-0.04845606886050424,HARM,1,0,5124,4,1888,4991,542,2021
UNet,1072,Case37,11,0.3004119464771506,0.8818851681622528,0.832457012931647,-0.04942815523060584,HARM,1,0,6044,38,1581,5858,591,1767
UNet,1073,Case37,12,0.3264297412654188,0.8841994196781852,0.8613206917273152,-0.02287872795086998,HARM,1,0,6704,144,1612,6450,211,1866
UNet,1074,Case37,13,0.5679577650944467,0.8606295763189186,0.8338457596720471,-0.02678381664687146,HARM,1,0,6876,277,1950,6509,277,2317
UNet,1075,Case37,14,0.6407041423534738,0.848038624019312,0.8130474571839457,-0.034991166835366294,HARM,1,0,7026,775,1743,6219,310,2550
UNet,1076,Case37,15,0.8846034383445692,0.7685634090329165,0.7524214340464079,-0.0161419749865086,NEUTRAL,0,0,6024,2042,1586,5399,1342,2211
UNet,1077,Case37,16,0.9253734279281696,0.7732862286840139,0.5558552164655784,-0.21743101221843542,HARM,1,0,5691,1818,1519,3916,2964,3294
UNet,1078,Case37,17,0.85606955569364,0.6438205614946548,0.5377382465057179,-0.10608231498893694,HARM,1,0,3222,1229,2336,3174,3073,2384
UNet,1079,Case37,18,0.7847866849851572,0.0,0.0,0.0,NEUTRAL,0,0,0,1129,0,0,3383,0
UNet,1080,Case37,19,0.4436365327539111,0.0,0.0,0.0,NEUTRAL,0,0,0,103,0,0,2381,0
UNet,1081,Case37,20,0.6870485394337124,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,1256,0
UNet,1082,Case37,21,0.4894784983527998,0.0,0.0,0.0,NEUTRAL,0,0,0,122,0,0,2204,0
UNet,1083,Case37,22,0.4645255513416918,0.0,0.0,0.0,NEUTRAL,0,0,0,1049,0,0,4689,0
UNet,1084,Case37,23,0.4969170617543432,0.0,0.0,0.0,NEUTRAL,0,0,0,305,0,0,3776,0
UNet,1085,Case37,24,0.7260936267789394,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,2791,0
UNet,1086,Case37,25,0.3998344077495498,0.0,0.0,0.0,NEUTRAL,0,0,0,311,0,0,1634,0
UNet,1087,Case37,26,0.6671332986806455,0.0,0.0,0.0,NEUTRAL,0,0,0,1637,0,0,3679,0
UNet,1088,Case37,27,0.7306012443932973,0.0,0.0,0.0,NEUTRAL,0,0,0,1866,0,0,3879,0
UNet,1089,Case38,0,0.2664457233174742,0.0,0.0,0.0,NEUTRAL,0,0,0,28,0,0,1034,0
UNet,1090,Case38,1,0.1320927111845082,0.0,0.0,0.0,NEUTRAL,0,0,0,676,0,0,2061,0
UNet,1091,Case38,2,0.0104762564931593,0.0,0.0,0.0,NEUTRAL,0,0,0,83,0,0,171,0
UNet,1092,Case38,3,0.4385629205664186,0.0,0.0,0.0,NEUTRAL,0,0,0,1012,0,0,1855,0
UNet,1093,Case38,4,0.4608142150727445,0.0,0.0,0.0,NEUTRAL,0,0,0,1251,0,0,1511,0
UNet,1094,Case38,5,0.2748944945258033,0.7061163600198906,0.5278742460244927,-0.1782421139953979,HARM,1,0,2130,489,1284,1444,613,1970
UNet,1095,Case38,6,0.7095109962789267,0.6908373412257985,0.6849899933288859,-0.005847347896912658,NEUTRAL,0,0,2801,468,2039,2567,88,2273
UNet,1096,Case38,7,0.8452673681930499,0.7593141865007597,0.7263519623801773,-0.03296222412058236,HARM,1,0,5248,1564,1763,4016,31,2995
UNet,1097,Case38,8,0.7587912655757287,0.7164753260804232,0.7105729056015863,-0.005902420478836934,NEUTRAL,0,0,5960,2110,2607,5017,537,3550
UNet,1098,Case38,9,0.9038917764624452,0.775175421960933,0.7169067987393066,-0.0582686232216264,HARM,1,0,8175,3141,1601,6369,1623,3407
UNet,1099,Case38,10,0.9565389865494984,0.8292836608514157,0.7854504983052563,-0.04383316254615943,HARM,1,0,10529,3278,1057,7763,418,3823
UNet,1100,Case38,11,0.9649973931953054,0.8723159651399963,0.8270042194092827,-0.045311745730713615,HARM,1,0,11761,2565,878,8918,10,3721
UNet,1101,Case38,12,0.9742283744708184,0.8476961437305734,0.8244594889713911,-0.02323665475918235,HARM,1,0,12409,3576,883,9438,165,3854
UNet,1102,Case38,13,0.9673082502448948,0.9088658414185347,0.8519061003127351,-0.0569597411057996,HARM,1,0,13583,1819,905,10760,13,3728
UNet,1103,Case38,14,0.6420302321252793,0.9550041297087658,0.8600317208564632,-0.09497240885230263,HARM,1,0,13297,206,1047,10845,31,3499
UNet,1104,Case38,15,0.6838397276470406,0.9492120397341101,0.8613313511727784,-0.08788068856133169,HARM,1,0,12709,823,537,10429,541,2817
UNet,1105,Case38,16,0.8038094877224505,0.949886700366045,0.7632607183000589,-0.18662598206598602,HARM,1,0,10899,647,503,7130,151,4272
UNet,1106,Case38,17,0.7520875206162418,0.9095655806182122,0.9569911400575016,0.04742555943928939,BENEFIT,0,1,8710,1642,90,8155,88,645
UNet,1107,Case38,18,0.8808212754667342,0.8389719561772204,0.9056806826043509,0.06670872642713044,BENEFIT,0,1,6088,2226,111,5891,919,308
UNet,1108,Case38,19,0.9828231645789378,0.0,0.0,0.0,NEUTRAL,0,0,0,4602,0,0,2120,0
UNet,1109,Case38,20,0.9800737537334938,0.0,0.0,0.0,NEUTRAL,0,0,0,4792,0,0,2078,0
UNet,1110,Case38,21,0.953548314710624,0.0,0.0,0.0,NEUTRAL,0,0,0,4349,0,0,3040,0
UNet,1111,Case38,22,0.8075068949312898,0.0,0.0,0.0,NEUTRAL,0,0,0,1199,0,0,1487,0
UNet,1112,Case38,23,0.7629694547386267,0.0,0.0,0.0,NEUTRAL,0,0,0,2397,0,0,2015,0
UNet,1113,Case39,0,0.3046036382244925,0.0,0.0,0.0,NEUTRAL,0,0,0,251,0,0,246,0
UNet,1114,Case39,1,0.4727508469672494,0.0,0.0,0.0,NEUTRAL,0,0,0,286,0,0,620,0
UNet,1115,Case39,2,0.6621055826586139,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,337,0
UNet,1116,Case39,3,0.6745713943094358,0.0,0.0,0.0,NEUTRAL,0,0,0,0,794,0,12,794
UNet,1117,Case39,4,0.7362839873810278,0.8870815207111784,0.8845849802371542,-0.002496540474024256,NEUTRAL,0,0,2345,458,139,2238,338,246
UNet,1118,Case39,5,0.7834628771190991,0.8005988023952095,0.8721934369602763,0.07159463456506676,BENEFIT,0,1,2674,1135,197,2525,394,346
UNet,1119,Case39,6,0.5036848683056562,0.7860033946990469,0.2718078381795196,-0.5141955565195273,HARM,1,0,3010,597,1042,645,49,3407
UNet,1120,Case39,7,0.6311186127313055,0.8304428044280443,0.5677603423680456,-0.2626824620599987,HARM,1,0,4501,1042,796,2189,225,3108
UNet,1121,Case39,8,0.7913154346976644,0.8516119198231842,0.6385673295735629,-0.2130445902496213,HARM,1,0,5587,1353,594,3227,699,2954
UNet,1122,Case39,9,0.9072228661408552,0.8230132245705104,0.7196941299947522,-0.10331909457575816,HARM,1,0,6659,2263,601,4800,1279,2460
UNet,1123,Case39,10,0.899427508640391,0.831192247013748,0.7093278664518963,-0.12186438056185178,HARM,1,0,7376,2147,849,4844,589,3381
UNet,1124,Case39,11,0.9139756690326268,0.8419364849487949,0.844595018508062,0.00265853355926704,NEUTRAL,0,0,8139,2131,925,6731,144,2333
UNet,1125,Case39,12,0.8321738450363505,0.8737049316203895,0.7536549236813292,-0.12005000793906029,HARM,1,0,8433,1683,755,5851,488,3337
UNet,1126,Case39,13,0.880564192247969,0.8886968731435978,0.7998960498960499,-0.0888008232475479,HARM,1,0,8228,1483,578,6156,430,2650
UNet,1127,Case39,14,0.8371036405514563,0.9245156980627922,0.725752508361204,-0.19876318970158824,HARM,1,0,8304,159,1197,5859,786,3642
UNet,1128,Case39,15,0.459481623303786,0.9032574688669407,0.6932828209237942,-0.20997464794314646,HARM,1,0,7362,131,1446,4758,160,4050
UNet,1129,Case39,16,0.8488735404356419,0.8949084858569052,0.8246105919003115,-0.0702978939565937,HARM,1,0,6723,1370,209,5294,614,1638
UNet,1130,Case39,17,0.7456278449323673,0.0,1.0,1.0,BENEFIT,0,1,0,1726,0,0,0,0
UNet,1131,Case39,18,0.3017713204921946,0.0,0.0,0.0,NEUTRAL,0,0,0,1188,0,0,1038,0
UNet,1132,Case39,19,0.6420154302719558,0.0,0.0,0.0,NEUTRAL,0,0,0,1377,0,0,618,0
UNet,1133,Case39,20,0.7377763813862811,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
UNet,1134,Case39,21,0.7325335184281057,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,22,0
UNet,1135,Case39,22,0.7222970653757456,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,23,0
UNet,1136,Case39,23,0.6876401089834305,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,14,0
UNet,1137,Case40,0,0.6971846024130467,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,101,0
UNet,1138,Case40,1,0.7012127747710948,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,835,0
UNet,1139,Case40,2,0.1090812176817554,0.0,0.0,0.0,NEUTRAL,0,0,0,495,0,0,340,0
UNet,1140,Case40,3,0.0409848421073849,0.015786278081360048,0.08494921514312095,0.06916293706176091,BENEFIT,0,1,13,0,1621,92,440,1542
UNet,1141,Case40,4,0.4650551000169731,0.3075563411400795,0.25612648221343876,-0.05142985892664076,HARM,1,0,348,27,1540,324,318,1564
UNet,1142,Case40,5,0.7127738637060431,0.5801901257283042,0.5981908374671725,0.018000711738868302,NEUTRAL,0,0,946,291,1078,1025,378,999
UNet,1143,Case40,6,0.7777098914026901,0.5003921568627451,0.49138804457953394,-0.00900411228321113,NEUTRAL,0,0,1276,549,1999,1455,1192,1820
UNet,1144,Case40,7,0.577624057466787,0.4611573172889754,0.46243158069331564,0.0012742634043402257,NEUTRAL,0,0,1303,373,2672,1394,660,2581
UNet,1145,Case40,8,0.917917953060968,0.6245197345441844,0.43184728203934347,-0.19267245250484094,HARM,1,0,2682,1058,2167,1855,1887,2994
UNet,1146,Case40,9,0.7207161187536804,0.5873000670433867,0.44273984442523767,-0.144560222618149,HARM,1,0,3066,1019,3290,2049,851,4307
UNet,1147,Case40,10,0.9022042306941548,0.6403356481481481,0.6919807310852932,0.05164508293714509,BENEFIT,0,1,4426,2638,2334,3663,164,3097
UNet,1148,Case40,11,0.824841453830189,0.7544959128065395,0.801909307875895,0.04741339506935549,BENEFIT,0,1,5538,2079,1525,4872,216,2191
UNet,1149,Case40,12,0.744942477237854,0.8706527878641168,0.8246066317005956,-0.04604615616352126,HARM,1,0,5395,454,1149,4638,67,1906
UNet,1150,Case40,13,0.7145878825604633,0.8606525911708254,0.8609406952965235,0.0002881041256981298,NEUTRAL,0,0,5605,1379,436,5052,643,989
UNet,1151,Case40,14,0.8223798434152844,0.8270543818780625,0.8644142945818923,0.03735991270382988,BENEFIT,0,1,5148,1797,356,4874,899,630
UNet,1152,Case40,15,0.7749964721413308,0.7810614582268126,0.802910705476073,0.021849247249260406,BENEFIT,0,1,3819,1916,225,3255,809,789
UNet,1153,Case40,16,0.9488083854736488,0.2809110629067245,0.6034304608390163,0.3225193979322918,BENEFIT,0,1,777,3165,813,1460,1789,130
UNet,1154,Case40,17,0.830281106508093,0.0,0.0,0.0,NEUTRAL,0,0,0,2155,0,0,1380,0
UNet,1155,Case40,18,0.3479460812247628,0.0,0.0,0.0,NEUTRAL,0,0,0,1464,0,0,2676,0
UNet,1156,Case40,19,0.7354770543945708,1.0,1.0,0.0,NEUTRAL,0,0,0,0,0,0,0,0
UNet,1157,Case40,20,0.7123848880003549,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,213,0
UNet,1158,Case40,21,0.7223516869028063,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,51,0
UNet,1159,Case40,22,0.7155310193464887,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,6,0
UNet,1160,Case40,23,0.7017001763026606,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,107,0
UNet,1161,Case41,0,0.0968214368668863,0.0,0.0,0.0,NEUTRAL,0,0,0,620,0,0,675,0
UNet,1162,Case41,1,0.1883264848772121,0.0,0.0,0.0,NEUTRAL,0,0,0,2953,0,0,2376,0
UNet,1163,Case41,2,0.5075574282704417,0.0,0.0,0.0,NEUTRAL,0,0,0,2162,0,0,1513,0
UNet,1164,Case41,3,0.1128025709741584,0.0,0.0,0.0,NEUTRAL,0,0,0,1444,0,0,1478,0
UNet,1165,Case41,4,0.2735555908938989,0.0,0.0,0.0,NEUTRAL,0,0,0,532,0,0,1968,0
UNet,1166,Case41,5,0.3443590870298321,0.0,0.0,0.0,NEUTRAL,0,0,0,1100,0,0,1750,0
UNet,1167,Case41,6,0.2460541521282678,0.0,0.0,0.0,NEUTRAL,0,0,0,848,0,0,3309,0
UNet,1168,Case41,7,0.4225521422122695,0.8812111801242236,0.5016129032258064,-0.3795982768984172,HARM,1,0,1135,6,300,933,1352,502
UNet,1169,Case41,8,0.7032697258225842,0.6159009859450388,0.6583385384134915,0.04243755246845271,BENEFIT,0,1,1468,1151,680,1581,1074,567
UNet,1170,Case41,9,0.5322970217991183,0.5908423833284414,0.6438737623762376,0.0530313790477962,BENEFIT,0,1,2013,1977,811,2081,1559,743
UNet,1171,Case41,10,0.4720098838558662,0.6990163934426229,0.6832120008824178,-0.01580439256020505,NEUTRAL,0,0,3198,2152,602,3097,2169,703
UNet,1172,Case41,11,0.5515099703772426,0.881232105834732,0.9233816324403211,0.04214952660558913,BENEFIT,0,1,4463,803,400,4429,301,434
UNet,1173,Case41,12,0.5830657085862323,0.9262562925019872,0.9137667475946407,-0.01248954490734644,NEUTRAL,0,0,5244,192,643,5081,153,806
UNet,1174,Case41,13,0.6051200919389039,0.9299531843476725,0.8512652466775896,-0.07868793767008286,HARM,1,0,5264,282,511,4676,535,1099
UNet,1175,Case41,14,0.5541961563507312,0.8802049967969251,0.8404823087566713,-0.039722688040253806,HARM,1,0,4809,408,901,4252,156,1458
UNet,1176,Case41,15,0.5501643665826033,0.894421768707483,0.8318477111346125,-0.06257405757287049,HARM,1,0,3287,442,334,2753,245,868
UNet,1177,Case41,16,0.6933673196147424,0.681194159947701,0.20806545879602573,-0.4731287011516753,HARM,1,0,1563,122,1341,356,162,2548
UNet,1178,Case41,17,0.5091721777647695,0.6521739130434783,0.6236679753224902,-0.028505937720988084,HARM,1,0,1440,1471,65,1112,949,393
UNet,1179,Case41,18,0.619524185620063,0.0,0.0,0.0,NEUTRAL,0,0,0,1387,0,0,2973,0
UNet,1180,Case41,19,0.5240400835667856,0.0,0.0,0.0,NEUTRAL,0,0,0,293,0,0,690,0
UNet,1181,Case41,20,0.2478484525279192,0.0,0.0,0.0,NEUTRAL,0,0,0,325,0,0,1689,0
UNet,1182,Case41,21,0.7027362872180816,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,1699,0
UNet,1183,Case41,22,0.7004614421543622,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,691,0
UNet,1184,Case41,23,0.4559715360509829,0.0,0.0,0.0,NEUTRAL,0,0,0,325,0,0,181,0
UNet,1185,Case42,0,0.6452305718436715,0.0,0.0,0.0,NEUTRAL,0,0,0,859,0,0,1398,0
UNet,1186,Case42,1,0.3534610613121304,0.0,0.0,0.0,NEUTRAL,0,0,0,633,0,0,1345,0
UNet,1187,Case42,2,0.5671133021989021,0.6046986721144024,0.6842778014486579,0.07957912933425548,BENEFIT,0,1,592,0,774,803,178,563
UNet,1188,Case42,3,0.5121392082912529,0.47746741154562383,0.4480946123521682,-0.029372799193455645,HARM,1,0,641,65,1338,682,383,1297
UNet,1189,Case42,4,0.5164403085799011,0.46436781609195404,0.3581254371648403,-0.10624237892711375,HARM,1,0,1010,273,2057,768,454,2299
UNet,1190,Case42,5,0.8455649591140858,0.6994545976461582,0.5809808480017713,-0.11847374964438695,HARM,1,0,3655,1482,1659,2624,1095,2690
UNet,1191,Case42,6,0.8560750213783316,0.8123036804361998,0.7265777036419239,-0.08572597679427596,HARM,1,0,6853,1751,1416,5227,892,3042
UNet,1192,Case42,7,0.8517950747595248,0.8969123014698629,0.9240248606943849,0.027112559224522048,BENEFIT,0,1,9092,1208,882,8623,67,1351
UNet,1193,Case42,8,0.4479818829507036,0.9281890345209526,0.8879393124639908,-0.040249722056961756,HARM,1,0,10056,94,1462,9247,63,2271
UNet,1194,Case42,9,0.5595758457006637,0.9155495445323999,0.8644217429688485,-0.051127801563551345,HARM,1,0,11508,129,1994,10281,4,3221
UNet,1195,Case42,10,0.5371248432704073,0.9119227474495756,0.7864302910921427,-0.1254924563574329,HARM,1,0,11710,110,2152,8983,0,4879
UNet,1196,Case42,11,0.6966280142697264,0.8921280602636534,0.8740671641791045,-0.018060896084548972,NEUTRAL,0,0,11843,301,2563,11244,78,3162
UNet,1197,Case42,12,0.5955668684160388,0.9234774318923478,0.9017068423416679,-0.021770589550679897,HARM,1,0,12593,18,2069,12045,9,2617
UNet,1198,Case42,13,0.8726331829965396,0.9158450063671093,0.8950675345197336,-0.02077747184737566,HARM,1,0,12586,223,2090,11895,8,2781
UNet,1199,Case42,14,0.4732261890002135,0.9401883638439271,0.8984200512862933,-0.0417683125576338,HARM,1,0,11530,15,1452,10861,335,2121
UNet,1200,Case42,15,0.8389290454999989,0.8967486990883837,0.8839187936989301,-0.01282990538945361,NEUTRAL,0,0,11460,951,1688,10493,101,2655
UNet,1201,Case42,16,0.7499207085942919,0.9388429752066115,0.9082262966957545,-0.03061667851085703,HARM,1,0,10224,478,854,9263,57,1815
UNet,1202,Case42,17,0.707306910864642,0.9507075104960349,0.9048744793425645,-0.04583303115347037,HARM,1,0,9171,405,546,8038,11,1679
UNet,1203,Case42,18,0.626097642230544,0.9690050869513782,0.9156581409856519,-0.05334694596572631,HARM,1,0,8191,43,481,7339,19,1333
UNet,1204,Case42,19,0.3549399061149051,0.95750313501463,0.913800673203571,-0.04370246181105908,HARM,1,0,6872,71,539,6244,11,1167
UNet,1205,Case42,20,0.8724207453234116,0.8873840718386574,0.8421925657845133,-0.045191506054144126,HARM,1,0,6028,969,561,5585,1089,1004
UNet,1206,Case42,21,0.7620624653912963,0.9071238348868176,0.9297374024130589,0.02261356752624133,BENEFIT,0,1,5450,827,289,5240,293,499
UNet,1207,Case42,22,0.6280671845475425,0.9240313707128643,0.8862762333809472,-0.037755137331917155,HARM,1,0,3947,357,292,4033,829,206
UNet,1208,Case42,23,0.7426478470603163,0.77466251298027,0.7833557951482479,0.008693282167977934,NEUTRAL,0,0,2238,1180,122,2325,1251,35
UNet,1209,Case43,0,0.6383828760382256,0.0,0.0,0.0,NEUTRAL,0,0,0,1019,0,0,502,0
UNet,1210,Case43,1,0.6221729663775726,0.6097560975609756,0.569414649095924,-0.04034144846505161,HARM,1,0,975,365,883,929,476,929
UNet,1211,Case43,2,0.5726929740249983,0.8699941961694718,0.8111405835543767,-0.05885361261509514,HARM,1,0,1499,181,267,1529,475,237
UNet,1212,Case43,3,0.770992569541465,0.5940641455241742,0.46279863481228667,-0.13126551071188752,HARM,1,0,1241,441,1255,1017,882,1479
UNet,1213,Case43,4,0.600437121473786,0.6553624417125901,0.46006749156355453,-0.19529495014903553,HARM,1,0,1546,83,1543,1227,1018,1862
UNet,1214,Case43,5,0.8703511979626185,0.691316899844548,0.6060824618343551,-0.08523443801019293,HARM,1,0,3113,1020,1760,2521,925,2352
UNet,1215,Case43,6,0.9439493679166816,0.7188237144205064,0.6446965959546127,-0.0741271184658937,HARM,1,0,4571,2252,1324,3267,973,2628
UNet,1216,Case43,7,0.8397542787157865,0.7681824914827433,0.7615090576699352,-0.0066734338128081605,NEUTRAL,0,0,5186,1030,2100,4582,166,2704
UNet,1217,Case43,8,0.8864967812217535,0.7314449623520975,0.7484114237832553,0.016966461431157764,NEUTRAL,0,0,6120,1658,2836,5359,6,3597
UNet,1218,Case43,9,0.3797409435735955,0.8338195755391568,0.7841309673179184,-0.04968860822123833,HARM,1,0,7288,18,2887,6562,0,3613
UNet,1219,Case43,10,0.7475609450320769,0.8908604282315623,0.7649946397336794,-0.12586578849788288,HARM,1,0,8987,1138,1064,6779,893,3272
UNet,1220,Case43,11,0.7636271578506801,0.8709205020920502,0.7593128283842021,-0.11160767370784808,HARM,1,0,8326,1623,845,6431,1337,2740
UNet,1221,Case43,12,0.690320421889759,0.7925546263825196,0.6898019509311262,-0.10275267545139344,HARM,1,0,7345,1734,2111,5834,1625,3622
UNet,1222,Case43,13,0.7958597348306932,0.8989567459852303,0.8597904427351463,-0.03916630325008408,HARM,1,0,7669,1253,471,7098,1273,1042
UNet,1223,Case43,14,0.799646912740504,0.6687634497599735,0.6285015980447453,-0.040261851715228225,HARM,1,0,4040,3716,286,3343,2969,983
UNet,1224,Case43,15,0.8447741883212903,0.0,0.0,0.0,NEUTRAL,0,0,0,3190,0,0,2629,0
UNet,1225,Case43,16,0.9227062596084684,0.0,0.0,0.0,NEUTRAL,0,0,0,2660,0,0,1370,0
UNet,1226,Case43,17,0.7137809630644002,0.0,0.0,0.0,NEUTRAL,0,0,0,958,0,0,501,0
